FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
1/16/2025,DIS_ZQ491,ZONA_NB3986,6,DIA,0.065,9055.1412,0,3078,975.1788,0,0,21.54,56.94,0,30
1/16/2025,DIS_ZQ491,ZONA_NT6037,6,DIA,0.06,9011.7612,0,3078,1018.5588,0,0,21.54,56.94,0,30
1/16/2025,DIS_ZQ491,ZONA_NT6037,6,DIA,0.06,9011.7612,0,3078,1018.5588,0,0,21.54,56.94,0,30
1/16/2025,DIS_ZQ491,ZONA_OG2033,6,NOCHE,0.066,9063.8172,0,3078,966.5028,0,0,21.54,56.94,0,30
1/16/2025,DIS_ZQ491,ZONA_NT6037,6,NOCHE,0.066,9063.8172,0,3078,966.5028,0,0,21.54,56.94,0,30
1/17/2025,DIS_ZQ491,ZONA_BI3443,6,DIA,0.06,9011.7612,0,3078,1018.5588,0,0,21.54,56.94,0,30
1/17/2025,DIS_JN153,ZONA_HP8181,1.5,DIA,0.06,1539.3534,1229.547,585,197.3496,4.095,3,0,0,0,0
1/17/2025,DIS_ZQ491,ZONA_OF1388,6,DIA,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/17/2025,DIS_ZQ491,ZONA_OI1783,6,DIA,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/17/2025,DIS_ZQ491,ZONA_MQ0726,3,NOCHE,0.08,4592.6406,0,1539,422.5194,0,0,10.77,28.47,0,15
1/17/2025,DIS_ZQ491,ZONA_WZ2993,3,NOCHE,0.08,4592.6406,0,1539,422.5194,0,0,10.77,28.47,0,15
1/18/2025,DIS_ZQ491,ZONA_NY8642,6,DIA,0.086,9237.3372,0,3078,792.9828,0,0,21.54,56.94,0,30
1/18/2025,DIS_MU573,ZONA_ON6771,1,DIA,0.086,1072.1529,834.803,360,79.0441,2.16,2.16,0,0,0,0
1/18/2025,DIS_ZQ491,ZONA_OF1388,6,DIA,0.086,9237.3372,0,3078,792.9828,0,0,21.54,56.94,0,30
1/18/2025,DIS_ZQ491,ZONA_QE7136,6,DIA,0.08,9185.2812,0,3078,845.0388,0,0,21.54,56.94,0,30
1/18/2025,DIS_ZQ491,ZONA_QE7136,4,NOCHE,0.08,6123.5208,0,2052,563.3592,0,0,14.36,37.96,0,20
1/18/2025,DIS_ZQ491,ZONA_SK3690,6,NOCHE,0.08,9185.2812,0,3078,845.0388,0,0,21.54,56.94,0,30
1/18/2025,DIS_ZQ491,ZONA_BI3443,6,NOCHE,0.08,9185.2812,0,3078,845.0388,0,0,21.54,56.94,0,30
1/19/2025,DIS_ZQ491,ZONA_WL4823,6,DIA,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/19/2025,DIS_ZQ491,ZONA_NY8642,6,DIA,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/19/2025,DIS_ZQ491,ZONA_IN3446,6,DIA,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/19/2025,DIS_ZQ491,ZONA_IN3446,4,NOCHE,0.07,6065.6808,0,2052,621.1992,0,0,14.36,37.96,0,20
1/19/2025,DIS_ZQ491,ZONA_OF1388,6,NOCHE,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/20/2025,DIS_ZQ491,ZONA_NT6037,6,DIA,0.073,9124.5492,0,3078,905.7708,0,0,21.54,56.94,0,30
1/20/2025,DIS_ZQ491,ZONA_PP4867,6,DIA,0.073,9124.5492,0,3078,905.7708,0,0,21.54,56.94,0,30
1/20/2025,DIS_ZQ491,ZONA_NY8642,6,DIA,0.073,9124.5492,0,3078,905.7708,0,0,21.54,56.94,0,30
1/20/2025,DIS_ZQ491,ZONA_NY8642,6,NOCHE,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/20/2025,DIS_ZQ491,ZONA_TS2876,6,NOCHE,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/20/2025,DIS_ZQ491,ZONA_CN3340,6,NOCHE,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/21/2025,DIS_ZQ491,ZONA_IN3446,6,DIA,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/21/2025,DIS_MU573,ZONA_VM5842,0.5,DIA,0.072,529.02745,417.4015,180,46.57105,1.08,1.08,0,0,0,0
1/21/2025,DIS_ZQ491,ZONA_IN3446,3,DIA,0.072,4557.9366,0,1539,457.2234,0,0,10.77,28.47,0,15
1/21/2025,DIS_ZQ491,ZONA_EC6262,3,DIA,0.072,4557.9366,0,1539,457.2234,0,0,10.77,28.47,0,15
1/21/2025,DIS_ZQ491,ZONA_NT6037,6,DIA,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/21/2025,DIS_ZQ491,ZONA_NT6037,6,NOCHE,0.07,9098.5212,0,3078,931.7988,0,0,21.54,56.94,0,30
1/21/2025,DIS_ZQ491,ZONA_HU3313,3,NOCHE,0.07,4549.2606,0,1539,465.8994,0,0,10.77,28.47,0,15
1/21/2025,DIS_ZQ491,ZONA_OF1388,3,NOCHE,0.07,4549.2606,0,1539,465.8994,0,0,10.77,28.47,0,15
1/22/2025,DIS_ZQ491,ZONA_WZ2993,6,DIA,0.074,9133.2252,0,3078,897.0948,0,0,21.54,56.94,0,30
1/22/2025,DIS_ZQ491,ZONA_NY8642,6,NOCHE,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/22/2025,DIS_ZQ491,ZONA_VY6262,6,NOCHE,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/23/2025,DIS_ZQ491,ZONA_WZ2993,6,DIA,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/23/2025,DIS_MU573,ZONA_MJ6113,2,DIA,0.072,2116.1098,1669.606,720,186.2842,4.32,4.32,0,0,0,0
1/23/2025,DIS_ZQ491,ZONA_WZ2993,6,DIA,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/23/2025,DIS_ZQ491,ZONA_WZ2993,6,NOCHE,0.067,9072.4932,0,3078,957.8268,0,0,21.54,56.94,0,30
1/23/2025,DIS_ZQ491,ZONA_WZ2993,6,NOCHE,0.067,9072.4932,0,3078,957.8268,0,0,21.54,56.94,0,30
1/23/2025,DIS_ZQ491,ZONA_LM3241,6,NOCHE,0.067,9072.4932,0,3078,957.8268,0,0,21.54,56.94,0,30
1/23/2025,DIS_ZQ491,ZONA_WZ2993,6,NOCHE,0.067,9072.4932,0,3078,957.8268,0,0,21.54,56.94,0,30
1/24/2025,DIS_ZQ491,ZONA_WZ2993,6,DIA,0.072,9115.8732,0,3078,914.4468,0,0,21.54,56.94,0,30
1/24/2025,DIS_ZQ491,ZONA_FY2727,6,DIA,0.08,9185.2812,0,3078,845.0388,0,0,21.54,56.94,0,30
1/24/2025,DIS_MU573,ZONA_MJ6113,1,DIA,0.08,1066.1109,834.803,360,85.0861,2.16,2.16,0,0,0,0
1/24/2025,DIS_ZQ491,ZONA_NY8642,6,NOCHE,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
1/24/2025,DIS_ZQ491,ZONA_NY8642,4,NOCHE,0.085,6152.4408,0,2052,534.4392,0,0,14.36,37.96,0,20
1/24/2025,DIS_ZQ491,ZONA_LM3241,6,NOCHE,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
1/25/2025,DIS_ZQ491,ZONA_OD5845,6,DIA,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
1/25/2025,DIS_ZQ491,ZONA_OD5845,6,DIA,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
1/25/2025,DIS_ZQ491,ZONA_HO9262,6,DIA,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
1/25/2025,DIS_ZQ491,ZONA_SR3923,2,DIA,0.085,3076.2204,0,1026,267.2196,0,0,7.18,18.98,0,10
1/25/2025,DIS_ZQ491,ZONA_OF1388,3,DIA,0.095,4657.7106,0,1539,357.4494,0,0,10.77,28.47,0,15
1/25/2025,DIS_ZQ491,ZONA_MG1407,3,DIA,0.095,4657.7106,0,1539,357.4494,0,0,10.77,28.47,0,15
1/25/2025,DIS_ZQ491,ZONA_FC1293,2.5,NOCHE,0.095,3881.4255,0,1282.5,297.8745,0,0,8.975,23.725,0,12.5
1/25/2025,DIS_IO769,ZONA_BQ2461,1.5,NOCHE,0.095,1943.93385,1232.568,315,87.94815,2.52,1.89,0,0,0,0
1/25/2025,DIS_ZQ491,ZONA_NY8642,6,NOCHE,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
1/25/2025,DIS_ZQ491,ZONA_BI3443,6,NOCHE,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
1/26/2025,DIS_ZQ491,ZONA_UB8372,6,DIA,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
1/26/2025,DIS_ZQ491,ZONA_OI1783,6,DIA,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
1/26/2025,DIS_ZQ491,ZONA_OI1783,6,DIA,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
1/26/2025,DIS_ZQ491,ZONA_LM3241,6,NOCHE,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
1/26/2025,DIS_ZQ491,ZONA_LM3241,6,NOCHE,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
1/26/2025,DIS_IO769,ZONA_EC5940,1.5,NOCHE,0.096,1945.74435,1232.568,315,86.13765,2.52,1.89,0,0,0,0
1/27/2025,DIS_ZQ491,ZONA_VB6197,5,DIA,0.095,7762.851,0,2565,595.749,0,0,17.95,47.45,0,25
1/27/2025,DIS_ZQ491,ZONA_OI1783,5,DIA,0.095,7762.851,0,2565,595.749,0,0,17.95,47.45,0,25
1/27/2025,DIS_ZQ491,ZONA_DD0328,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
1/27/2025,DIS_ZQ491,ZONA_LM3241,6,NOCHE,0.115,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
1/27/2025,DIS_IO769,ZONA_EC5940,1.5,NOCHE,0.115,1980.14385,1232.568,315,51.73815,2.52,1.89,0,0,0,0
1/27/2025,DIS_ZQ491,ZONA_LM3241,6,NOCHE,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
1/27/2025,DIS_ZQ491,ZONA_NY8642,6,NOCHE,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
1/28/2025,DIS_ZQ491,ZONA_OG2033,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
1/28/2025,DIS_ZQ491,ZONA_OG2033,6,DIA,0.1,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
1/28/2025,DIS_ZQ491,ZONA_MJ6113,1.5,DIA,0.1,2339.7003,0,769.5,167.8797,0,0,5.385,14.235,0,7.5
1/28/2025,DIS_ZQ491,ZONA_SR3923,6,DIA,0.1,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
1/28/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.115,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
1/28/2025,DIS_ZQ491,ZONA_OI1783,6,NOCHE,0.115,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
1/28/2025,DIS_IO769,ZONA_EC5940,1.5,NOCHE,0.115,1980.14385,1232.568,315,51.73815,2.52,1.89,0,0,0,0
1/29/2025,DIS_ZQ491,ZONA_WL4823,6,DIA,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
1/29/2025,DIS_ZQ491,ZONA_VM7814,6,DIA,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
1/29/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.098,9341.4492,0,3078,688.8708,0,0,21.54,56.94,0,30
1/29/2025,DIS_IO769,ZONA_EC5940,1.5,NOCHE,0.098,1949.36535,1232.568,315,82.51665,2.52,1.89,0,0,0,0
1/29/2025,DIS_ZQ491,ZONA_AU2610,6,NOCHE,0.098,9341.4492,0,3078,688.8708,0,0,21.54,56.94,0,30
1/30/2025,DIS_ZQ491,ZONA_WL4823,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
1/30/2025,DIS_ZQ491,ZONA_PJ9450,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
1/30/2025,DIS_ZQ491,ZONA_OV3170,3,NOCHE,0.1,4679.4006,0,1539,335.7594,0,0,10.77,28.47,0,15
1/30/2025,DIS_BI322,ZONA_JO8260,2.5,NOCHE,0.108,2735.76725,2087.0075,900,142.22525,5.4,5.4,0,0,0,0
1/30/2025,DIS_ZQ491,ZONA_OI1783,6,NOCHE,0.108,9428.2092,0,3078,602.1108,0,0,21.54,56.94,0,30
1/30/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.108,9428.2092,0,3078,602.1108,0,0,21.54,56.94,0,30
1/31/2025,DIS_IO769,ZONA_EC5940,2,DIA,0.108,2623.2938,1643.424,420,85.8822,3.36,2.52,0,0,0,0
1/31/2025,DIS_ZQ491,ZONA_AU2610,6,DIA,0.108,9428.2092,0,3078,602.1108,0,0,21.54,56.94,0,30
1/31/2025,DIS_ZQ491,ZONA_QS8262,5,DIA,0.108,7856.841,0,2565,501.759,0,0,17.95,47.45,0,25
1/31/2025,DIS_ZQ491,ZONA_WL4823,5,NOCHE,0.098,7784.541,0,2565,574.059,0,0,17.95,47.45,0,25
1/31/2025,DIS_ZQ491,ZONA_BS9840,3,NOCHE,0.1,4679.4006,0,1539,335.7594,0,0,10.77,28.47,0,15
1/31/2025,DIS_IO769,ZONA_EC5940,1.5,NOCHE,0.1,1952.98635,1232.568,315,78.89565,2.52,1.89,0,0,0,0
2/1/2025,DIS_ZQ491,ZONA_PJ9450,6,DIA,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
2/1/2025,DIS_ZQ491,ZONA_PJ9450,3,DIA,0.09,4636.0206,0,1539,379.1394,0,0,10.77,28.47,0,15
2/1/2025,DIS_YV593,ZONA_KJ8591,3,DIA,0.09,3395.2599,2428.884,960,292.8561,5.76,5.76,0,0,0,0
2/1/2025,DIS_ZQ491,ZONA_AU2610,6,DIA,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
2/1/2025,DIS_BI322,ZONA_YV4779,2,DIA,0.09,2152.3618,1669.606,720,150.0322,4.32,4.32,0,0,0,0
2/1/2025,DIS_BI322,ZONA_EC5940,2,DIA,0.09,2152.3618,1669.606,720,150.0322,4.32,4.32,0,0,0,0
2/1/2025,DIS_YV593,ZONA_KJ8591,1,DIA,0.09,1131.7533,809.628,320,97.6187,1.92,1.92,0,0,0,0
2/1/2025,DIS_ZQ491,ZONA_AU2610,6,NOCHE,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
2/1/2025,DIS_BI322,ZONA_YV4779,3,NOCHE,0.085,3213.4377,2504.409,1080,240.1533,6.48,6.48,0,0,0,0
2/1/2025,DIS_ZQ491,ZONA_HL8138,6,NOCHE,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
2/2/2025,DIS_ZQ491,ZONA_HL8138,3,DIA,0.077,4579.6266,0,1539,435.5334,0,0,10.77,28.47,0,15
2/2/2025,DIS_ZQ491,ZONA_IN1484,2,DIA,0.077,3053.0844,0,1026,290.3556,0,0,7.18,18.98,0,10
2/2/2025,DIS_ZQ491,ZONA_IN1484,6,DIA,0.077,9159.2532,0,3078,871.0668,0,0,21.54,56.94,0,30
2/2/2025,DIS_ZQ491,ZONA_PJ9450,6,DIA,0.077,9159.2532,0,3078,871.0668,0,0,21.54,56.94,0,30
2/2/2025,DIS_BI322,ZONA_IW8398,0.5,DIA,0.077,531.54495,417.4015,180,44.05355,1.08,1.08,0,0,0,0
2/2/2025,DIS_BI322,ZONA_LO6440,5.5,DIA,0.077,5846.99445,4591.4165,1980,484.58905,11.88,11.88,0,0,0,0
2/2/2025,DIS_ZQ491,ZONA_VM7814,6,DIA,0.077,9159.2532,0,3078,871.0668,0,0,21.54,56.94,0,30
2/2/2025,DIS_BI322,ZONA_FH0646,6,NOCHE,0.079,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
2/2/2025,DIS_ZQ491,ZONA_FL6000,6,NOCHE,0.079,9176.6052,0,3078,853.7148,0,0,21.54,56.94,0,30
2/2/2025,DIS_BI322,ZONA_FH0646,6,NOCHE,0.079,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
2/2/2025,DIS_BI322,ZONA_FH0646,6,NOCHE,0.079,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
2/2/2025,DIS_BI322,ZONA_EC5940,2,NOCHE,0.079,2130.2078,1669.606,720,172.1862,4.32,4.32,0,0,0,0
2/3/2025,DIS_BI322,ZONA_FH0646,6,DIA,0.088,6445.0014,5008.818,2160,462.1806,12.96,12.96,0,0,0,0
2/3/2025,DIS_ZQ491,ZONA_AU2610,6,DIA,0.088,9254.6892,0,3078,775.6308,0,0,21.54,56.94,0,30
2/3/2025,DIS_BI322,ZONA_FH0646,6,DIA,0.088,6445.0014,5008.818,2160,462.1806,12.96,12.96,0,0,0,0
2/3/2025,DIS_ZQ491,ZONA_VM7814,4,DIA,0.088,6169.7928,0,2052,517.0872,0,0,14.36,37.96,0,20
2/3/2025,DIS_ZQ491,ZONA_TQ2560,6,NOCHE,0.098,9341.4492,0,3078,688.8708,0,0,21.54,56.94,0,30
2/3/2025,DIS_IO769,ZONA_EC5940,2,NOCHE,0.11,2628.1218,1643.424,420,81.0542,3.36,2.52,0,0,0,0
2/4/2025,DIS_ZQ491,ZONA_VM7814,6,DIA,0.11,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
2/4/2025,DIS_ZQ491,ZONA_HL8138,6,DIA,0.11,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
2/4/2025,DIS_ZQ491,ZONA_QL4434,6,DIA,0.11,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
2/4/2025,DIS_ZQ491,ZONA_OC6855,6,NOCHE,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/4/2025,DIS_ZQ491,ZONA_HI7616,4,NOCHE,0.105,6268.1208,0,2052,418.7592,0,0,14.36,37.96,0,20
2/4/2025,DIS_ZQ491,ZONA_OC6855,2,NOCHE,0.105,3134.0604,0,1026,209.3796,0,0,7.18,18.98,0,10
2/5/2025,DIS_ZQ491,ZONA_MT7600,6,DIA,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/5/2025,DIS_ZQ491,ZONA_MT7600,6,DIA,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/5/2025,DIS_ZQ491,ZONA_VM7814,5,NOCHE,0.11,7871.301,0,2565,487.299,0,0,17.95,47.45,0,25
2/5/2025,DIS_IO769,ZONA_EC5940,2,NOCHE,0.11,2628.1218,1643.424,420,81.0542,3.36,2.52,0,0,0,0
2/6/2025,DIS_IO769,ZONA_EC5940,1.5,DIA,0.11,1971.09135,1232.568,315,60.79065,2.52,1.89,0,0,0,0
2/6/2025,DIS_ZQ491,ZONA_OC6855,6,NOCHE,0.11,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
2/6/2025,DIS_ZQ491,ZONA_OC6855,2,NOCHE,0.11,3148.5204,0,1026,194.9196,0,0,7.18,18.98,0,10
2/6/2025,DIS_ZQ491,ZONA_OC6855,6,NOCHE,0.11,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
2/6/2025,DIS_ZQ491,ZONA_OF1388,5,NOCHE,0.11,7871.301,0,2565,487.299,0,0,17.95,47.45,0,25
2/6/2025,DIS_ZQ491,ZONA_HL8138,6,NOCHE,0.11,9445.5612,0,3078,584.7588,0,0,21.54,56.94,0,30
2/7/2025,DIS_IO769,ZONA_DJ1179,3,DIA,0.1,3905.9727,2465.136,630,157.7913,5.04,3.78,0,0,0,0
2/7/2025,DIS_IO769,ZONA_EC5940,2,DIA,0.1,2603.9818,1643.424,420,105.1942,3.36,2.52,0,0,0,0
2/7/2025,DIS_ZQ491,ZONA_LR9714,6,DIA,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/7/2025,DIS_ZQ491,ZONA_LR9714,6,DIA,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/7/2025,DIS_BI322,ZONA_DJ1179,4,NOCHE,0.105,4365.1436,3339.212,1440,239.6444,8.64,8.64,0,0,0,0
2/7/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.115,9488.9412,0,3078,541.3788,0,0,21.54,56.94,0,30
2/7/2025,DIS_BI322,ZONA_EC5940,3,NOCHE,0.115,3304.0677,2504.409,1080,149.5233,6.48,6.48,0,0,0,0
2/8/2025,DIS_ZQ491,ZONA_HN5603,7,DIA,0.1,10918.6014,0,3591,783.4386,0,0,25.13,66.43,0,35
2/8/2025,DIS_ZQ491,ZONA_HN5603,7,DIA,0.1,10918.6014,0,3591,783.4386,0,0,25.13,66.43,0,35
2/8/2025,DIS_UE958,ZONA_MJ6113,0.5,DIA,0.1,509.1464,391.2195,220,54.7341,1.32,1.32,0,0,0,0
2/8/2025,DIS_ZQ491,ZONA_OC6855,6,NOCHE,0.1,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
2/8/2025,DIS_ZQ491,ZONA_SR3923,6,NOCHE,0.1,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
2/9/2025,DIS_YV593,ZONA_CR7598,4,DIA,0.11,4611.7332,3238.512,1280,305.7548,7.68,7.68,0,0,0,0
2/9/2025,DIS_ZQ491,ZONA_MJ6113,1,DIA,0.11,1574.2602,0,513,97.4598,0,0,3.59,9.49,0,5
2/9/2025,DIS_ZQ491,ZONA_SY5994,6,NOCHE,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/9/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.105,9402.1812,0,3078,628.1388,0,0,21.54,56.94,0,30
2/9/2025,DIS_BI322,ZONA_EC5940,4,NOCHE,0.105,4365.1436,3339.212,1440,239.6444,8.64,8.64,0,0,0,0
2/9/2025,DIS_ZQ491,ZONA_LK4299,3,NOCHE,0.105,4701.0906,0,1539,314.0694,0,0,10.77,28.47,0,15
2/9/2025,DIS_BI322,ZONA_QW3773,3,NOCHE,0.105,3273.8577,2504.409,1080,179.7333,6.48,6.48,0,0,0,0
2/10/2025,DIS_ZQ491,ZONA_OC6855,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
2/10/2025,DIS_BI322,ZONA_DJ1179,4,DIA,0.095,4324.8636,3339.212,1440,279.9244,8.64,8.64,0,0,0,0
2/10/2025,DIS_BI322,ZONA_EC5940,2,DIA,0.095,2162.4318,1669.606,720,139.9622,4.32,4.32,0,0,0,0
2/10/2025,DIS_BI322,ZONA_DJ1179,3,DIA,0.095,3243.6477,2504.409,1080,209.9433,6.48,6.48,0,0,0,0
2/10/2025,DIS_ZQ491,ZONA_OF1388,5,NOCHE,0.095,7762.851,0,2565,595.749,0,0,17.95,47.45,0,25
2/10/2025,DIS_ZQ491,ZONA_GX4009,3,NOCHE,0.09,4636.0206,0,1539,379.1394,0,0,10.77,28.47,0,15
2/10/2025,DIS_ZQ491,ZONA_BS9840,3,NOCHE,0.09,4636.0206,0,1539,379.1394,0,0,10.77,28.47,0,15
2/10/2025,DIS_BI322,ZONA_EC5940,4,NOCHE,0.09,4304.7236,3339.212,1440,300.0644,8.64,8.64,0,0,0,0
2/10/2025,DIS_ZQ491,ZONA_SY5994,6,NOCHE,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
2/11/2025,DIS_BI322,ZONA_DJ1179,6,DIA,0.08,6396.6654,5008.818,2160,510.5166,12.96,12.96,0,0,0,0
2/11/2025,DIS_ZQ491,ZONA_OC6855,6,DIA,0.085,9228.6612,0,3078,801.6588,0,0,21.54,56.94,0,30
2/11/2025,DIS_BI322,ZONA_EC5940,4,NOCHE,0.09,4304.7236,3339.212,1440,300.0644,8.64,8.64,0,0,0,0
2/11/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
2/11/2025,DIS_BI322,ZONA_QW3773,2,NOCHE,0.09,2152.3618,1669.606,720,150.0322,4.32,4.32,0,0,0,0
2/12/2025,DIS_ZQ491,ZONA_SY5994,6,DIA,0.086,9237.3372,0,3078,792.9828,0,0,21.54,56.94,0,30
2/12/2025,DIS_IO769,ZONA_EC5940,6,DIA,0.09,7739.5254,4930.272,1260,388.0026,10.08,7.56,0,0,0,0
2/12/2025,DIS_BI322,ZONA_DJ1179,6,NOCHE,0.1,6517.5054,5008.818,2160,389.6766,12.96,12.96,0,0,0,0
2/12/2025,DIS_ZQ491,ZONA_OI1783,6,NOCHE,0.1,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
2/12/2025,DIS_BI322,ZONA_EC5940,6,NOCHE,0.1,6517.5054,5008.818,2160,389.6766,12.96,12.96,0,0,0,0
2/12/2025,DIS_BI322,ZONA_EC5940,6,NOCHE,0.1,6517.5054,5008.818,2160,389.6766,12.96,12.96,0,0,0,0
2/13/2025,DIS_ZQ491,ZONA_EV5465,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
2/13/2025,DIS_ZQ491,ZONA_WZ1507,6,DIA,0.1,9358.8012,0,3078,671.5188,0,0,21.54,56.94,0,30
2/13/2025,DIS_ZQ491,ZONA_VM7814,6,NOCHE,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
2/13/2025,DIS_ZQ491,ZONA_VM7814,2,NOCHE,0.095,3105.1404,0,1026,238.2996,0,0,7.18,18.98,0,10
2/13/2025,DIS_ZQ491,ZONA_HU5767,5,NOCHE,0.095,7762.851,0,2565,595.749,0,0,17.95,47.45,0,25
2/13/2025,DIS_ZQ491,ZONA_HU5767,3,NOCHE,0.095,4657.7106,0,1539,357.4494,0,0,10.77,28.47,0,15
2/13/2025,DIS_BI322,ZONA_YV4779,6,NOCHE,0.095,6487.2954,5008.818,2160,419.8866,12.96,12.96,0,0,0,0
2/13/2025,DIS_BI322,ZONA_YV4779,4,NOCHE,0.095,4324.8636,3339.212,1440,279.9244,8.64,8.64,0,0,0,0
2/14/2025,DIS_ZQ491,ZONA_YH9146,6,DIA,0.095,9315.4212,0,3078,714.8988,0,0,21.54,56.94,0,30
2/14/2025,DIS_ZQ491,ZONA_HN5603,7.5,DIA,0.095,11644.2765,0,3847.5,893.6235,0,0,26.925,71.175,0,37.5
2/14/2025,DIS_BI322,ZONA_IN1484,6,DIA,0.09,6457.0854,5008.818,2160,450.0966,12.96,12.96,0,0,0,0
2/14/2025,DIS_ZQ491,ZONA_YH9146,6,DIA,0.09,9272.0412,0,3078,758.2788,0,0,21.54,56.94,0,30
2/14/2025,DIS_ZQ491,ZONA_HG5646,6,DIA,0.08,9185.2812,0,3078,845.0388,0,0,21.54,56.94,0,30
